Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0041180	18682	6144	7055	5402	14671	5797	9409	9602	10053	7556	7481	7105	8534.37	9688	7381	0.762	-0.392	-3.659	0.000253315016325396	0.00566498382662976	0.0013	0.0166	0.0081	0.0081	TRUE	NA
FBgn0033502	190	83	88	41	105	52	96	130	125	57	54	64	87.57	117	58	0.498	-1.006	-3.657	0.000254922530935849	0.00568585147703741	0.0021	0.0674	0.0406	0.0406	TRUE	NA
FBgn0052687	750	249	278	187	487	216	378	389	396	262	248	265	322.94	388	258	0.665	-0.588	-3.639	0.000274063417928266	0.00603683612232002	0	0.03	0.0153	0.0153	TRUE	NA
FBgn0038290	2405	680	883	590	1646	684	1211	1063	1258	825	839	838	1005.86	1177	834	0.708	-0.497	-3.635	0.000278141905448076	0.00610680834591857	0.0037	0.0205	0.0124	0.0124	TRUE	NA
FBgn0038874	259	101	103	53	133	73	130	158	147	74	68	89	111.08	145	77	0.528	-0.921	-3.628	0.000285305625903003	0.00624782268048887	0	0.0565	0.0357	0.0357	TRUE	NA
FBgn0036746	4003	1309	1176	952	2710	1089	2016	2046	1676	1332	1382	1335	1630.97	1913	1350	0.706	-0.502	-3.624	0.000289651305425403	0.0063093617748473	0.0068	0.0188	0.0131	0.0131	TRUE	NA
FBgn0020376	85	34	43	9	40	20	43	53	61	13	20	25	35.79	52	19	0.358	-1.482	-3.617	0.000297472775089032	0.00644728269093992	0	0.1417	0.0824	0.0824	TRUE	NA
FBgn0015801	1891	618	674	496	1305	591	952	966	960	694	665	724	827.04	959	694	0.723	-0.468	-3.611	0.000304751700152893	0.00657125724805382	0	0.0215	0.0108	0.0108	TRUE	NA
FBgn0035084	303	125	127	74	166	84	153	195	181	104	85	103	136.67	176	97	0.549	-0.864	-3.598	0.000320695603575298	0.00684502438922364	0.0109	0.049	0.0329	0.0329	TRUE	NA
FBgn0031313	2824	1250	1408	865	1906	986	1422	1954	2006	1210	972	1209	1462.07	1794	1130	0.636	-0.654	-3.593	0.000326473803200388	0.00695075917874361	0.0281	0.0191	0.0231	0.0231	TRUE	NA
FBgn0027578	3039	871	1007	796	2084	849	1531	1361	1435	1113	1063	1041	1257.23	1442	1072	0.744	-0.427	-3.588	0.000333280379943427	0.00706794666625872	0	0.0196	0.0093	0.0093	TRUE	NA
FBgn0031988	4563	1420	1446	1206	3220	1317	2298	2219	2060	1687	1642	1614	1920.14	2192	1648	0.752	-0.411	-3.588	0.000333654699700032	0.00706794666625872	4e-04	0.0184	0.0089	0.0089	TRUE	NA
FBgn0011206	853	233	207	123	475	155	430	364	295	172	242	190	282.16	363	201	0.559	-0.838	-3.572	0.000353658945463284	0.00741716061990286	0.0405	0.032	0.0355	0.0355	TRUE	NA
FBgn0039804	2144	779	788	575	1508	714	1080	1217	1123	804	769	875	978.08	1140	816	0.715	-0.483	-3.573	0.000352990162742005	0.00741716061990286	0.0033	0.0207	0.012	0.012	TRUE	NA
FBgn0033079	913	275	294	228	482	244	460	430	419	319	246	299	362.05	436	288	0.656	-0.607	-3.568	0.000359610181684204	0.00752325916074323	0.0045	0.0285	0.0177	0.0177	TRUE	NA
FBgn0032601	434	187	208	102	366	152	219	292	296	143	187	186	220.47	269	172	0.64	-0.645	-3.567	0.000361533058651196	0.00754476538982236	0	0.0365	0.0183	0.0183	TRUE	NA
FBgn0004198	10115	3436	3024	2653	6734	2866	5095	5370	4309	3711	3434	3513	4238.45	4925	3553	0.721	-0.471	-3.543	0.000395375097265948	0.00817485215526252	0.0076	0.0171	0.0125	0.0125	TRUE	NA
