Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031866	4	2	1	2	8	2	2	3	1	3	4	2	2.65	2	3	1.448	0.534	0.402	0.687641632511064	NA	0	1.7135	0.8487	0.8487	TRUE	NA
FBgn0031868	1913	597	661	726	1763	795	964	933	942	1015	899	974	954.54	946	963	1.017	0.024	0.186	0.852791752454503	0.977134852659096	0	0.0208	0.0106	0.0106	TRUE	NA
FBgn0031869	19	5	4	5	27	7	10	8	6	7	14	9	8.74	8	10	1.268	0.343	0.431	0.666612815375488	NA	0	0.5307	0.3321	0.3321	TRUE	NA
FBgn0031871	970	308	339	426	1035	517	489	481	483	596	528	634	535.04	484	586	1.207	0.271	1.766	0.077349468762069	0.410663331947736	0.0047	0.0245	0.0149	0.0149	TRUE	NA
FBgn0031872	838	297	310	408	1108	465	422	464	442	571	565	570	505.59	443	569	1.286	0.363	2.54	0.0110738504225143	0.110620418142438	0	0.025	0.0125	0.0125	TRUE	NA
FBgn0031873	358	71	110	130	329	128	180	111	157	182	168	157	159.08	149	169	1.137	0.185	0.797	0.425434775690128	0.861388300625372	0.0114	0.0443	0.0319	0.0319	TRUE	NA
FBgn0031874	232	68	95	78	285	81	117	106	135	109	145	99	118.7	119	118	0.991	-0.012	-0.046	0.963115335469121	0.993096987793823	0.0267	0.0539	0.0427	0.0427	TRUE	NA
FBgn0031875	1100	314	419	351	1076	441	554	491	597	491	549	541	536.99	547	527	0.961	-0.058	-0.369	0.712368487590578	0.946035869750348	0.0049	0.0244	0.0157	0.0157	TRUE	NA
FBgn0031876	423	105	135	133	422	181	213	164	192	186	215	222	198.76	190	208	1.091	0.125	0.59	0.555368575505553	0.902327924930703	0.0105	0.0387	0.027	0.027	TRUE	NA
FBgn0031877	190	76	106	106	176	87	96	119	151	148	90	107	118.36	122	115	0.937	-0.094	-0.302	0.762844420261318	0.959072667346134	0.069	0.0541	0.0601	0.0601	TRUE	NA
FBgn0031878	3641	1127	1296	1438	4217	1700	1834	1761	1847	2011	2150	2084	1947.86	1814	2082	1.147	0.198	1.728	0.0839134580678044	0.430145174009163	5e-04	0.0184	0.0089	0.0089	TRUE	NA
FBgn0031879	9	3	2	4	5	4	5	5	3	6	3	5	4.19	4	5	1.051	0.071	0.066	0.947144731216288	NA	0	1.0901	0.5668	0.5668	TRUE	NA
FBgn0031881	570	142	148	132	535	196	287	222	211	185	273	240	236.26	240	233	0.968	-0.047	-0.195	0.845127146263191	0.974874968586745	0.0404	0.0351	0.0373	0.0373	TRUE	NA
FBgn0031882	524	182	232	207	551	217	264	284	331	290	281	266	285.9	293	279	0.955	-0.066	-0.362	0.71705790842914	0.94772912280029	0.0045	0.0318	0.02	0.02	TRUE	NA
FBgn0031883	2957	1042	1106	1134	2384	1297	1489	1628	1576	1586	1216	1590	1514.2	1564	1464	0.934	-0.099	-0.628	0.529868590798203	0.894278286748413	0.016	0.019	0.0171	0.0171	TRUE	NA
FBgn0031885	1422	437	411	317	1115	381	716	683	586	443	569	467	577.29	662	493	0.746	-0.423	-2.371	0.0177490908439788	0.159025063661621	0.0174	0.0239	0.021	0.021	TRUE	NA
FBgn0031886	817	239	271	284	1044	307	411	374	386	397	532	376	412.84	390	435	1.116	0.159	0.8	0.423571338296713	0.860513241730021	0.0241	0.027	0.0257	0.0257	TRUE	NA
FBgn0031887	20	6	2	7	44	7	10	9	3	10	22	9	10.52	7	14	1.848	0.886	1.061	0.288640892638282	0.748778881794879	0.3098	0.4436	0.3895	0.3895	TRUE	NA
FBgn0031888	4553	1570	1714	2295	6350	2819	2293	2454	2442	3210	3238	3455	2848.72	2396	3301	1.378	0.462	4.195	2.73441719287519e-05	0.000835285193954011	0	0.0176	0.0084	0.0084	TRUE	NA
FBgn0031893	1056	281	320	293	844	326	532	439	456	410	430	400	444.46	476	413	0.872	-0.198	-1.255	0.209392296691582	0.662185466394121	0.0032	0.0262	0.0155	0.0155	TRUE	NA
FBgn0031894	311	90	84	121	347	137	157	141	120	169	177	168	155.18	139	171	1.236	0.306	1.397	0.162493023963509	0.599131330753715	0	0.045	0.0273	0.0273	TRUE	NA
FBgn0031895	152	58	53	82	231	73	77	91	76	115	118	89	94.11	81	107	1.339	0.421	1.532	0.125493764909348	0.531944661614233	0.0096	0.0638	0.0424	0.0424	TRUE	NA
FBgn0031896	1142	400	415	483	1459	577	575	625	591	676	744	707	653.07	597	709	1.188	0.248	1.844	0.0652552135074513	0.373071479777444	0	0.023	0.0114	0.0114	TRUE	NA
FBgn0031897	2239	697	718	723	2309	862	1128	1089	1023	1011	1177	1057	1080.88	1080	1082	1.001	0.002	0.016	0.987484265795305	0.99854024671071	0.005	0.0202	0.0127	0.0127	TRUE	NA
FBgn0031900	1	0	0	0	1	0	1	0	0	0	1	0	0.17	0	0	0.953	-0.07	-0.017	0.986205778913298	NA	0	26.6314	10	10	TRUE	NA
FBgn0031902	13	3	4	5	19	2	7	5	6	7	10	2	6.01	6	6	1.169	0.225	0.231	0.817035453435438	NA	0	0.764	0.5018	0.5018	TRUE	NA
FBgn0031903	1	0	0	2	2	0	1	0	0	3	1	0	0.72	0	1	2.94	1.556	0.531	0.59558985109722	NA	0	6.2596	4.9174	4.9174	TRUE	NA
FBgn0031904	863	286	304	342	1000	358	435	447	433	478	510	439	456.98	438	476	1.088	0.122	0.787	0.431184371796434	0.862413721071042	0	0.0259	0.0148	0.0148	TRUE	NA
FBgn0031905	1	0	1	1	1	0	1	0	1	1	1	0	0.64	1	1	0.88	-0.184	-0.067	0.946701671974895	NA	0	7.0467	3.957	3.957	TRUE	NA
FBgn0031906	3	2	2	6	5	4	2	3	3	8	3	5	3.89	3	5	2.097	1.068	0.897	0.369564467910336	NA	0	1.1724	0.675	0.675	TRUE	NA
FBgn0031907	10	7	6	4	19	8	5	11	9	6	10	10	8.27	8	9	1.034	0.048	0.062	0.950269600236032	NA	0	0.5598	0.2879	0.2879	TRUE	NA
FBgn0031908	1	0	1	2	4	0	1	0	1	3	2	0	1.13	1	2	2.416	1.273	0.556	0.578335464988937	NA	0	4.0035	2.7153	2.7153	TRUE	NA
FBgn0031909	498	178	192	215	550	229	251	278	274	301	280	281	277.41	268	287	1.076	0.106	0.612	0.540707131788114	0.898246423638665	0	0.0323	0.0175	0.0175	TRUE	NA
FBgn0031910	7	2	2	3	13	1	4	3	3	4	7	1	3.59	3	4	1.319	0.399	0.325	0.744909363694272	NA	0	1.2678	0.7794	0.7794	TRUE	NA
FBgn0031913	1995	712	947	513	1335	586	1005	1113	1349	718	681	718	930.57	1156	706	0.613	-0.707	-4.514	6.37561497476339e-06	0.000227766143441653	0.0113	0.0209	0.0164	0.0164	TRUE	NA
FBgn0031914	1082	279	305	215	758	277	545	436	435	301	387	340	407.06	472	343	0.728	-0.458	-2.386	0.0170129134445045	0.153736198553717	0.0188	0.0271	0.0238	0.0238	TRUE	NA
FBgn0031918	8	1	5	1	9	3	4	2	7	1	5	4	3.73	4	3	0.714	-0.487	-0.404	0.686168779113412	NA	0	1.2214	0.7492	0.7492	TRUE	NA
FBgn0031920	32	17	12	6	30	4	16	27	17	8	15	5	14.73	20	9	0.498	-1.006	-1.491	0.13595845304931	0.554200939440495	0.1144	0.3213	0.2458	0.2458	TRUE	NA
FBgn0031925	0	3	0	2	2	2	0	5	0	3	1	2	1.83	2	2	1.973	0.98	0.479	0.631614970630395	NA	1.8868	2.4782	2.2889	2.2889	TRUE	NA
FBgn0031926	1	0	0	3	0	0	1	0	0	4	0	0	0.78	0	1	1.303	0.382	0.113	0.910371868382677	NA	0	5.7564	6.8861	6.8861	TRUE	NA
FBgn0031929	1	2	1	1	0	2	1	3	1	1	0	2	1.48	2	1	0.831	-0.267	-0.135	0.892941423717473	NA	0	3.0458	2.0005	2.0005	TRUE	NA
FBgn0031930	3	0	0	0	0	1	2	0	0	0	0	1	0.46	1	0	0.656	-0.608	-0.151	0.880209145903416	NA	0	9.8738	10	10	TRUE	NA
FBgn0031935	1	3	0	1	2	0	1	5	0	1	1	0	1.27	2	1	0.529	-0.919	-0.405	0.685678160010257	NA	8e-04	3.5608	2.7302	2.7302	TRUE	NA
FBgn0031936	18	5	5	7	37	13	9	8	7	10	19	16	11.43	8	15	1.792	0.841	1.21	0.226427781163207	0.684724757168937	0	0.4093	0.2458	0.2458	TRUE	NA
FBgn0031937	940	332	353	318	1440	382	473	519	503	445	734	468	523.76	498	549	1.095	0.131	0.616	0.537994769912263	0.897531716832853	0.0379	0.0247	0.0303	0.0303	TRUE	NA
FBgn0031939	16	6	1	4	15	6	8	9	1	6	8	7	6.58	6	7	1.102	0.14	0.146	0.88406755156502	NA	0.0853	0.6998	0.5014	0.5014	TRUE	NA
FBgn0031940	0	1	0	1	0	0	0	2	0	1	0	0	0.49	1	0	0.615	-0.702	-0.174	0.861838644047958	NA	0	9.1255	10	10	TRUE	NA
FBgn0031941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031945	7	1	1	1	6	3	4	2	1	1	3	4	2.44	2	3	1.241	0.312	0.221	0.825462051075903	NA	0	1.8577	1.0007	1.0007	TRUE	NA
FBgn0031946	0	0	1	0	2	0	0	0	1	0	1	0	0.41	0	0	1.133	0.181	0.045	0.964310533975059	NA	0	11.0508	10	10	TRUE	NA
