Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0082073	646	270	319	801	405	500	369	370	420	489	540	546	455.72	386	525	1.354	0.438	3.547	0.00038949531882991	0.00729038176791623	0	0.1704	0.0087	0.0087	TRUE	NA
FBtr0071562	112	43	50	199	81	109	64	59	66	121	108	119	89.54	63	116	1.848	0.886	3.543	0.000395297062560648	0.00738596007508144	0	0.8288	0.0324	0.0324	TRUE	NA
FBtr0079839	1405	19	19	2477	34	38	804	26	25	1511	45	41	408.76	285	532	1.799	0.847	3.536	0.00040673753255215	0.00757244470326258	0.0043	0.1889	0.0235	0.0235	TRUE	NA
FBtr0310673	130	0	0	164	108	146	74	0	0	100	144	159	79.62	25	134	171.378	7.421	3.533	0.000410633043109863	0.00762866887977876	3.2335	0.9309	2.582	2.582	TRUE	NA
FBtr0073118	5539	1867	1549	10985	2699	2785	3168	2560	2041	6702	3596	3041	3517.97	2590	4446	1.64	0.714	3.53	0.000414881744474055	0.00769939220362607	0.0289	0.0302	0.0291	0.0291	TRUE	NA
FBtr0307092	99	52	54	217	107	106	57	71	71	132	143	116	98.3	66	130	1.985	0.989	3.51	0.000448422690452314	0.00824284156521311	0	0.7558	0.0455	0.0455	TRUE	NA
FBtr0079531	5	0	0	26	54	70	3	0	0	16	72	76	27.85	1	55	81.992	6.357	3.508	0.000451079980923428	0.00828295020818931	1.4853	2.6438	1.6884	1.6884	TRUE	NA
FBtr0091711	88	115	104	156	187	205	50	158	137	95	249	224	152.21	115	189	1.691	0.758	3.506	0.000454355805126938	0.00832555653011779	0.0014	0.4915	0.026	0.026	TRUE	NA
FBtr0299941	88	115	104	156	187	205	50	158	137	95	249	224	152.21	115	189	1.691	0.758	3.506	0.000454355805126938	0.00832555653011779	0.0014	0.4915	0.026	0.026	TRUE	NA
FBtr0343350	2868	650	604	3228	862	1014	1640	891	796	1969	1148	1107	1258.75	1109	1408	1.286	0.363	3.501	0.000463989010261839	0.0084753380427912	0.0024	0.0677	0.0068	0.0068	TRUE	NA
FBtr0302201	284	121	140	366	217	265	162	166	184	223	289	289	219.1	171	267	1.545	0.628	3.49	0.000482339548447932	0.00875546767838923	0.001	0.3443	0.0184	0.0184	TRUE	NA
FBtr0100508	0	0	0	21	16	32	0	0	0	13	21	35	11.51	0	23	116.431	6.863	3.486	0.000491165931869353	0.00889714919829038	0.0863	6.3828	1.772	1.772	TRUE	NA
FBtr0308213	434	113	82	744	279	232	248	155	108	454	372	253	265.03	170	360	2.168	1.116	3.484	0.000494469535205297	0.00894769067548028	0.0461	0.2862	0.0689	0.0689	TRUE	NA
FBtr0077572	203	110	136	314	183	256	116	151	179	192	244	280	193.51	149	239	1.609	0.686	3.482	0.000498136621585034	0.00899905631696827	0	0.3886	0.0224	0.0224	TRUE	NA
FBtr0087369	154	34	53	260	104	133	88	47	70	159	139	145	107.83	68	148	2.181	1.125	3.481	0.000499388015229752	0.00900862893726052	0.0139	0.6899	0.0636	0.0636	TRUE	NA
FBtr0082889	26	19	7	121	44	106	15	26	9	74	59	116	49.72	17	83	4.962	2.311	3.478	0.000504723281831672	0.0090954580239904	0.1629	1.485	0.2806	0.2806	TRUE	NA
FBtr0302561	64	0	0	163	37	161	37	0	0	99	49	176	60.19	12	108	125.845	6.975	3.473	0.000514297179654916	0.00925841183126712	2.6734	1.2284	2.3121	2.3121	TRUE	NA
FBtr0072061	1063	254	283	1570	391	415	608	348	373	958	521	453	543.51	443	644	1.428	0.514	3.465	0.000529925525781477	0.00947126380745438	0.0051	0.1444	0.0136	0.0136	TRUE	NA
FBtr0080886	16	9	5	77	24	31	9	12	7	47	32	34	23.48	9	38	4.049	2.017	3.464	0.000531533435566429	0.00949026808215224	0.0017	3.1342	0.1731	0.1731	TRUE	NA
FBtr0091533	285	113	106	384	225	233	163	155	140	234	300	254	207.68	153	263	1.708	0.772	3.457	0.000545810427119929	0.00972524795806941	0.0101	0.3627	0.0306	0.0306	TRUE	NA
FBtr0333851	393	384	293	587	580	638	225	526	386	358	773	697	494.16	379	609	1.605	0.682	3.457	0.000546916608189292	0.00973500389612523	0.0143	0.1579	0.0258	0.0258	TRUE	NA
FBtr0087546	568	181	182	687	282	340	325	248	240	419	376	371	329.83	271	389	1.436	0.522	3.454	0.000552310689827901	0.00981097459830887	0	0.2318	0.0132	0.0132	TRUE	NA
FBtr0083913	184	87	83	346	142	157	105	119	109	211	189	171	150.94	111	190	1.721	0.783	3.453	0.000553860387551685	0.00982848382227664	0	0.4955	0.0297	0.0297	TRUE	NA
FBtr0273416	4	1	3	24	19	21	2	1	4	15	25	23	11.75	2	21	7.894	2.981	3.445	0.000570375574163504	0.0100702783742383	0	6.2538	0.3194	0.3194	TRUE	NA
FBtr0084452	1283	569	643	1660	752	911	734	780	847	1013	1002	995	895.12	787	1003	1.279	0.355	3.444	0.000574026768598769	0.0101142471886776	0.0015	0.0914	0.0065	0.0065	TRUE	NA
FBtr0302547	88	53	60	143	109	179	50	73	79	87	145	195	105	67	142	2.056	1.04	3.441	0.000580377328567647	0.010205504871463	0.0179	0.7082	0.0547	0.0547	TRUE	NA
FBtr0302442	4909	722	879	6368	982	1322	2808	990	1158	3885	1308	1444	1932.13	1652	2212	1.317	0.397	3.437	0.000587973445856133	0.0103286545035171	0.0051	0.0474	0.0089	0.0089	TRUE	NA
FBtr0301837	664	1531	1116	2871	2451	2845	380	2099	1471	1751	3266	3107	2012.24	1317	2708	2.435	1.284	3.436	0.000589472381595935	0.0103341506254434	0.115	0.0459	0.1	0.1	TRUE	NA
FBtr0085137	507	443	387	920	694	681	290	607	510	561	925	744	606.15	469	743	1.629	0.704	3.433	0.000595896398989945	0.0104153366587751	0.0187	0.1304	0.0285	0.0285	TRUE	NA
FBtr0302548	174	70	36	448	120	188	100	96	47	273	160	205	146.9	81	213	2.618	1.388	3.426	0.000613577657692343	0.0107029071701169	0.0651	0.5089	0.1087	0.1087	TRUE	NA
FBtr0074143	694	140	146	860	321	414	397	192	192	525	428	452	364.28	260	468	1.892	0.92	3.422	0.000621730081371929	0.0108234449530342	0.0327	0.2108	0.0486	0.0486	TRUE	NA
FBtr0340125	43	49	52	237	120	128	25	67	69	145	160	140	100.76	54	148	3.049	1.608	3.417	0.000632074817019007	0.0109925506600531	0.0929	0.7376	0.1461	0.1461	TRUE	NA
FBtr0112869	1627	538	505	1844	685	837	931	738	665	1125	913	914	880.88	778	984	1.267	0.342	3.414	0.000640597663514806	0.0110854566875958	0	0.0927	0.006	0.006	TRUE	NA
FBtr0300201	497	153	212	919	323	327	284	210	279	561	430	357	353.58	258	449	1.727	0.788	3.413	0.000642622623310693	0.0111094661049724	0.0192	0.2169	0.0351	0.0351	TRUE	NA
FBtr0073505	607	249	298	843	437	446	347	341	393	514	582	487	444.14	360	528	1.464	0.55	3.409	0.000652950406364745	0.0112656572092198	0.0057	0.1746	0.0163	0.0163	TRUE	NA
FBtr0334147	13	0	0	113	31	14	7	0	0	69	41	15	22.16	2	42	38.389	5.263	3.405	0.000660588395241829	0.0113861655543859	0.598	3.3204	1.1479	1.1479	TRUE	NA
FBtr0346541	132	0	0	605	18	14	75	0	0	369	24	15	80.64	25	136	18.501	4.21	3.404	0.000663763921021663	0.0114295949483434	0.6001	0.9192	0.6854	0.6854	TRUE	NA
FBtr0074031	1098	558	618	1256	728	877	628	765	814	766	970	958	816.89	736	898	1.22	0.287	3.404	0.000664477113643596	0.0114305806341099	0	0.0992	0.0039	0.0039	TRUE	NA
FBtr0332713	144	33	34	263	64	72	82	45	45	160	85	79	82.79	57	108	1.871	0.904	3.402	0.00066900601908749	0.0114858117129247	0	0.8956	0.0355	0.0355	TRUE	NA
FBtr0308211	385	324	335	570	443	516	220	444	441	348	590	563	434.55	368	500	1.39	0.475	3.397	0.000682202563041104	0.0116778603767724	0	0.1782	0.0117	0.0117	TRUE	NA
FBtr0332003	40	8	7	124	25	25	23	11	9	76	33	27	29.89	14	45	3.128	1.645	3.395	0.00068547881540198	0.0117109351345048	0	2.4643	0.1126	0.1126	TRUE	NA
FBtr0078629	2688	937	1026	2861	1241	1517	1537	1285	1352	1745	1653	1657	1538.25	1391	1685	1.211	0.276	3.392	0.000692844509466767	0.0118136090234519	0	0.0571	0.0041	0.0041	TRUE	NA
FBtr0301308	1151	564	583	1452	679	901	658	773	768	886	905	984	829.04	733	925	1.267	0.342	3.392	0.000694873423109899	0.0118366219658975	0	0.0979	0.0061	0.0061	TRUE	NA
FBtr0307305	178	0	0	189	45	202	102	0	0	115	60	221	82.94	34	132	162.541	7.345	3.391	0.000695933876107063	0.011843109106486	3.4927	0.894	2.7791	2.7791	TRUE	NA
FBtr0081222	16	0	0	177	12	6	9	0	0	108	16	7	23.28	3	44	22.33	4.481	3.391	0.000696923762203012	0.0118483838830729	0.2953	3.1613	0.7407	0.7407	TRUE	NA
FBtr0073425	132	0	0	538	59	27	75	0	0	328	79	29	85.3	25	145	57.408	5.843	3.39	0.00069991080145733	0.0118644412706181	1.9689	0.8696	1.5794	1.5794	TRUE	NA
FBtr0112812	0	0	0	20	29	17	0	0	0	12	39	19	11.57	0	23	115.72	6.854	3.389	0.000701048557025443	0.0118721789647477	0.2491	6.3525	1.9254	1.9254	TRUE	NA
FBtr0072781	261	0	0	171	106	150	149	0	0	104	141	164	93.1	50	136	178.209	7.477	3.388	0.000702834849687809	0.0118908738744269	3.786	0.7975	2.9064	2.9064	TRUE	NA
FBtr0087336	554	241	282	844	342	455	317	330	372	515	456	497	414.39	340	489	1.447	0.533	3.388	0.000703553648486019	0.011891489697883	0.0046	0.1865	0.0152	0.0152	TRUE	NA
FBtr0072901	539	246	224	679	330	398	308	337	295	414	440	435	371.55	313	430	1.368	0.452	3.386	0.000709945572093155	0.011976293842493	0	0.2069	0.01	0.01	TRUE	NA
FBtr0070568	694	300	334	1057	402	544	397	411	440	645	536	594	503.81	416	592	1.426	0.512	3.382	0.000719764926622995	0.0121067795476181	0.0054	0.155	0.0144	0.0144	TRUE	NA
FBtr0302594	0	27	17	0	103	193	0	37	22	0	137	211	67.9	20	116	5.339	2.416	3.381	0.000722690515931488	0.0121442670497802	0.0996	1.09	0.2346	0.2346	TRUE	NA
FBtr0339418	132	61	25	348	141	167	75	84	33	212	188	182	129.1	64	194	3.047	1.607	3.379	0.000726989143097707	0.0122047329553185	0.1001	0.5777	0.1516	0.1516	TRUE	NA
FBtr0086079	222	0	0	708	30	33	127	0	0	432	40	36	105.82	42	169	33.66	5.073	3.369	0.000755294519346041	0.012655540667427	1.4839	0.7028	1.167	1.167	TRUE	NA
FBtr0071289	7838	4256	4722	8320	5033	6172	4483	5835	6222	5076	6706	6740	5843.68	5513	6174	1.121	0.165	3.364	0.000766843839857141	0.012836715421086	4e-04	0.0219	0.0016	0.0016	TRUE	NA
FBtr0332578	410	61	56	786	101	106	234	84	74	480	135	116	186.96	131	244	1.757	0.813	3.356	0.000789913118946587	0.0131722736945103	0.0104	0.4018	0.0334	0.0334	TRUE	NA
FBtr0344168	780	348	364	935	655	660	446	477	480	570	873	721	594.46	468	721	1.521	0.605	3.351	0.000805823185049824	0.0134119148258627	0.0126	0.1328	0.0217	0.0217	TRUE	NA
FBtr0085452	1809	775	811	2002	987	1131	1035	1063	1069	1221	1315	1235	1156.23	1056	1257	1.19	0.251	3.348	0.000812725606690362	0.0135010070754874	0	0.0728	0.0032	0.0032	TRUE	NA
FBtr0330225	106	9	13	209	51	47	61	12	17	128	68	51	56.15	30	82	3.118	1.641	3.341	0.000835701470684128	0.0138168252638915	0.0514	1.3162	0.1403	0.1403	TRUE	NA
FBtr0113411	534	201	167	704	284	351	305	276	220	429	378	383	332.04	267	397	1.489	0.574	3.34	0.000837953519454715	0.013840927042671	0.0027	0.2304	0.018	0.018	TRUE	NA
FBtr0345535	60	0	0	347	10	10	34	0	0	212	13	11	45.04	11	79	14.988	3.906	3.335	0.000853595168037412	0.0140859369301325	0.3144	1.6384	0.5456	0.5456	TRUE	NA
FBtr0082369	4070	11	8	9589	19	17	2328	15	11	5850	25	19	1374.52	785	1965	2.142	1.099	3.333	0.000858218899786761	0.0141488387395308	0.0373	0.0628	0.0436	0.0436	TRUE	NA
FBtr0080942	15	0	0	54	61	47	9	0	0	33	81	51	29.02	3	55	73.048	6.191	3.333	0.000859232424193536	0.0141521590018871	1.7261	2.5377	1.877	1.877	TRUE	NA
FBtr0070239	880	210	313	1169	648	676	503	288	412	713	863	738	586.4	401	771	1.944	0.959	3.329	0.000870552313807783	0.014316588380396	0.0473	0.1345	0.0578	0.0578	TRUE	NA
FBtr0086037	464	131	147	628	202	232	265	180	194	383	269	253	257.38	213	302	1.416	0.502	3.329	0.000870858698681267	0.014316588380396	0	0.2945	0.012	0.012	TRUE	NA
FBtr0074761	1007	502	556	1111	730	930	576	688	733	678	973	1016	777.15	666	889	1.318	0.398	3.328	0.000874813019495163	0.0143412720969397	0.0032	0.1038	0.009	0.009	TRUE	NA
FBtr0330651	21	0	0	73	45	58	12	0	0	45	60	63	29.97	4	56	66.862	6.063	3.328	0.00087340425999618	0.0143412720969397	1.6309	2.4573	1.7957	1.7957	TRUE	NA
FBtr0334517	117	0	0	124	95	98	67	0	0	76	127	107	62.69	22	103	133.465	7.06	3.323	0.00089160708009995	0.0145478885560129	3.187	1.1797	2.6534	2.6534	TRUE	NA
FBtr0084911	27	55	102	60	186	219	15	75	134	37	248	239	124.81	75	175	2.334	1.223	3.321	0.000897820790889589	0.0146355707222095	0.0403	0.5973	0.0835	0.0835	TRUE	NA
FBtr0308823	73	0	0	131	64	85	42	0	0	80	85	93	49.96	14	86	98.192	6.618	3.32	0.000901234843650622	0.0146774938181829	2.5387	1.478	2.2702	2.2702	TRUE	NA
FBtr0307112	288	171	141	388	260	305	165	234	186	237	346	333	250.19	195	305	1.552	0.634	3.312	0.000925727701108047	0.0150342319846308	0.0035	0.3027	0.0221	0.0221	TRUE	NA
FBtr0114544	168	198	104	927	299	521	96	271	137	566	398	569	339.58	168	511	3.198	1.677	3.311	0.000928617374265437	0.0150531035943716	0.1731	0.2255	0.1807	0.1807	TRUE	NA
FBtr0088399	0	0	0	79	38	6	0	0	0	48	51	7	17.56	0	35	188.113	7.555	3.311	0.000930316629411691	0.0150666334424983	2.0866	4.1871	2.7387	2.7387	TRUE	NA
FBtr0085000	42	14	12	236	27	55	24	19	16	144	36	60	49.84	20	80	3.667	1.875	3.308	0.000939921567751831	0.0151939454913204	0.1004	1.4816	0.1924	0.1924	TRUE	NA
FBtr0076668	766	0	0	1274	134	147	438	0	0	777	179	161	259.06	146	372	208.595	7.705	3.306	0.000946040617088779	0.0152504197903692	5.118	0.2926	3.3048	3.3048	TRUE	NA
FBtr0080157	1456	480	525	1769	597	805	833	658	692	1079	795	879	822.73	728	918	1.261	0.335	3.301	0.000961923382707803	0.0154642215122671	6e-04	0.0986	0.0061	0.0061	TRUE	NA
FBtr0333852	50	44	7	164	231	323	29	60	9	100	308	353	143.12	33	254	6.827	2.771	3.301	0.000961965805078478	0.0154642215122671	0.485	0.5221	0.4905	0.4905	TRUE	NA
FBtr0077429	821	357	364	988	458	541	470	489	480	603	610	591	540.41	480	601	1.255	0.328	3.298	0.000974022244617226	0.0155861447517904	0	0.1452	0.0052	0.0052	TRUE	NA
FBtr0082803	466	228	287	730	390	423	267	313	378	445	520	462	397.37	319	476	1.502	0.587	3.298	0.000972684858223361	0.0155861447517904	0.008	0.194	0.0201	0.0201	TRUE	NA
FBtr0073177	13904	5608	6829	16406	7491	9307	7952	7689	8999	10009	9981	10163	9132.17	8213	10051	1.224	0.292	3.295	0.000984007480736411	0.0157170617408916	0.0041	0.0174	0.0055	0.0055	TRUE	NA
FBtr0081276	222	81	88	459	140	152	127	111	116	280	187	166	164.42	118	211	1.763	0.818	3.288	0.00100899154309346	0.0160719256215234	0.0131	0.4556	0.0374	0.0374	TRUE	NA
FBtr0074745	301	94	125	414	197	281	172	129	165	253	262	307	214.61	155	274	1.758	0.814	3.284	0.00102366821228824	0.0162611141908248	0.0163	0.3513	0.039	0.039	TRUE	NA
FBtr0303563	486	294	202	870	464	482	278	403	266	531	618	526	437.09	316	558	1.776	0.828	3.279	0.00104218419864707	0.0165251154191301	0.0278	0.1773	0.0434	0.0434	TRUE	NA
FBtr0077191	300	0	0	318	51	107	172	0	0	194	68	117	91.73	57	126	102.054	6.673	3.278	0.00104627511454077	0.0165598457275091	3.0677	0.8093	2.3952	2.3952	TRUE	NA
FBtr0082018	186	154	177	230	264	350	106	211	233	140	352	382	237.51	183	291	1.533	0.617	3.272	0.00106768157855159	0.0168222596635082	0.004	0.3183	0.0209	0.0209	TRUE	NA
FBtr0339660	2126	1289	1687	3298	1941	2481	1216	1767	2223	2012	2586	2709	2085.62	1735	2436	1.429	0.515	3.272	0.00106674225293263	0.0168222596635082	0.0138	0.0446	0.0173	0.0173	TRUE	NA
FBtr0345923	1747	0	0	2394	65	33	999	0	0	1460	87	36	430.38	333	528	60.833	5.927	3.265	0.00109425249404932	0.0171942686756569	3.1915	0.1799	1.8112	1.8112	TRUE	NA
FBtr0074655	263	126	137	326	228	259	150	173	181	199	304	283	214.87	168	262	1.531	0.614	3.261	0.00110985245147382	0.0174080007375182	0.0033	0.3509	0.0206	0.0206	TRUE	NA
FBtr0086182	269	0	0	69	112	168	154	0	0	42	149	183	88.1	51	125	202.576	7.662	3.26	0.00111312045587428	0.0174435585108499	4.3495	0.8422	3.3694	3.3694	TRUE	NA
FBtr0100323	266	0	0	269	85	67	152	0	0	164	113	73	83.78	51	117	103.674	6.696	3.259	0.00111887625712329	0.0175022779682499	3.0883	0.8852	2.4489	2.4489	TRUE	NA
FBtr0100464	266	0	0	269	85	67	152	0	0	164	113	73	83.78	51	117	103.674	6.696	3.259	0.00111887625712329	0.0175022779682499	3.0883	0.8852	2.4489	2.4489	TRUE	NA
FBtr0299870	3303	875	788	6286	1043	1898	1889	1200	1038	3835	1390	2073	1904.06	1376	2433	1.696	0.762	3.258	0.00112188351888109	0.0175335804484501	0.037	0.0479	0.0387	0.0387	TRUE	NA
FBtr0076001	909	354	463	1240	552	725	520	485	610	756	735	792	649.84	538	761	1.415	0.501	3.256	0.00113070411053207	0.0176556002062114	0.0066	0.1223	0.0154	0.0154	TRUE	NA
FBtr0301363	3152	1559	1567	3312	2035	2315	1803	2138	2065	2021	2711	2528	2210.85	2002	2420	1.202	0.265	3.253	0.00114071615196039	0.0177800712558691	0.0019	0.0426	0.0043	0.0043	TRUE	NA
FBtr0089619	116	50	51	222	79	112	66	69	67	135	105	122	94.18	67	121	1.806	0.853	3.247	0.00116573743125824	0.0181052945428753	0	0.7884	0.0377	0.0377	TRUE	NA
FBtr0339959	606	48	48	941	96	89	347	66	63	574	128	97	212.47	159	266	1.703	0.768	3.244	0.00117769457751503	0.0182584570353887	0.0032	0.3547	0.0307	0.0307	TRUE	NA
FBtr0085631	1353	219	242	2137	290	395	774	300	319	1304	386	431	585.74	464	707	1.446	0.532	3.24	0.00119646974041751	0.0185165912047207	0.0082	0.1347	0.0169	0.0169	TRUE	NA
FBtr0308564	114	0	0	120	63	110	65	0	0	73	84	120	57.08	22	92	116.717	6.867	3.237	0.00120675382507267	0.0186591767131467	3.1134	1.2949	2.6417	2.6417	TRUE	NA
FBtr0339563	72	8	9	128	84	71	41	11	12	78	112	78	55.26	21	89	4.918	2.298	3.237	0.00120902735129134	0.0186777576450381	0.2342	1.3372	0.3263	0.3263	TRUE	NA
FBtr0307204	3809	1795	2090	4119	2392	2892	2179	2461	2754	2513	3187	3158	2708.61	2465	2953	1.194	0.256	3.235	0.00121714440746441	0.0187864999508191	0.0019	0.0365	0.0041	0.0041	TRUE	NA
FBtr0072160	98	43	42	177	71	94	56	59	55	108	95	103	79.26	57	102	1.801	0.849	3.233	0.00122508622485369	0.0188589686875446	0	0.9351	0.0355	0.0355	TRUE	NA
FBtr0339598	425	141	136	533	203	250	243	193	179	325	270	273	247.37	205	289	1.411	0.497	3.233	0.00122411709829813	0.0188589686875446	0	0.306	0.0126	0.0126	TRUE	NA
FBtr0302569	52	54	46	166	93	120	30	74	61	101	124	131	86.77	55	119	2.309	1.207	3.232	0.00122804687339476	0.0188878595020098	0	0.855	0.0865	0.0865	TRUE	NA
FBtr0339741	0	0	0	37	14	13	0	0	0	23	19	14	9.24	0	19	99.984	6.644	3.23	0.00123798248061641	0.0190238824578673	0	7.9528	2.0221	2.0221	TRUE	NA
FBtr0332847	0	0	0	77	4	56	0	0	0	47	5	61	18.91	0	38	205.299	7.682	3.229	0.00124289531431621	0.0190724471578418	2.6894	3.8896	3.0659	3.0659	TRUE	NA
FBtr0086196	135	149	151	212	261	253	77	204	199	129	348	276	205.64	160	251	1.587	0.666	3.227	0.0012517567847877	0.0191847965978104	0.0069	0.3662	0.0252	0.0252	TRUE	NA
FBtr0332911	16	0	17	323	160	127	9	0	22	197	213	139	96.74	10	183	17.453	4.125	3.223	0.00126769801641287	0.0194120436151236	1.2463	0.7678	1.1266	1.1266	TRUE	NA
FBtr0111054	0	0	0	32	26	11	0	0	0	20	35	12	11.03	0	22	118.89	6.893	3.222	0.00127273020375237	0.0194719899302798	0.5781	6.662	2.2768	2.2768	TRUE	NA
FBtr0073536	420	70	106	735	141	193	240	96	140	448	188	211	220.48	159	282	1.754	0.811	3.221	0.00127601489309642	0.0195051188834195	0.012	0.3422	0.0394	0.0394	TRUE	NA
FBtr0072857	604	0	0	370	60	90	345	0	0	226	80	98	124.9	115	135	98.443	6.621	3.215	0.00130334629409258	0.0198880144666	3.2951	0.5968	2.463	2.463	TRUE	NA
FBtr0333090	391	81	92	606	121	184	224	111	121	370	161	201	197.96	152	244	1.597	0.675	3.213	0.00131343223846932	0.0199545511661434	0.0028	0.38	0.0254	0.0254	TRUE	NA
FBtr0084304	753	318	293	1019	391	489	431	436	386	622	521	534	488.23	418	559	1.34	0.422	3.211	0.0013241586206795	0.0200476004552224	0.0014	0.1597	0.0103	0.0103	TRUE	NA
FBtr0300649	6297	0	0	7018	44	22	3601	0	0	4281	59	24	1327.59	1200	1455	30.952	4.952	3.211	0.00132239527676038	0.0200476004552224	2.7422	0.0647	1.2872	1.2872	TRUE	NA
FBtr0310668	31	12	38	122	122	91	18	16	50	74	163	99	70.1	28	112	4.017	2.006	3.211	0.00132338871306868	0.0200476004552224	0.174	1.0561	0.2581	0.2581	TRUE	NA
FBtr0333545	1682	9	35	2000	512	416	962	12	46	1220	682	454	562.84	340	785	8.657	3.114	3.204	0.0013562894114798	0.0204984382345594	0.8247	0.1398	0.6703	0.6703	TRUE	NA
FBtr0077908	485	0	0	508	15	172	277	0	0	310	20	188	132.52	92	173	120.692	6.915	3.203	0.00135932729063707	0.0205265488445767	3.7151	0.5631	2.7585	2.7585	TRUE	NA
FBtr0344790	44	0	0	64	66	75	25	0	0	39	88	82	39.01	8	70	95.667	6.58	3.203	0.00136055278606935	0.0205272665368351	2.5955	1.8904	2.438	2.438	TRUE	NA
FBtr0079036	21172	17842	17739	22283	30997	31640	12109	24463	23376	13594	41299	34552	24898.72	19983	29815	1.414	0.499	3.202	0.00136324796971732	0.0205323760763129	0.0187	0.0123	0.0175	0.0175	TRUE	NA
FBtr0301536	121	0	0	151	73	69	69	0	0	92	97	75	55.66	23	88	97.057	6.601	3.201	0.00136822757284764	0.0205895800383791	2.8734	1.3277	2.4671	2.4671	TRUE	NA
FBtr0334561	40	47	20	114	94	143	23	64	26	70	125	156	77.44	38	117	3.083	1.624	3.201	0.001369478138063	0.0205906178031801	0.0917	0.9569	0.1672	0.1672	TRUE	NA
FBtr0344118	65	13	13	120	41	54	37	18	17	73	55	59	43.16	24	62	2.67	1.417	3.196	0.00139466545821074	0.0208864960183646	0	1.7096	0.1089	0.1089	TRUE	NA
FBtr0331663	42	13	63	409	151	179	24	18	83	250	201	195	128.51	42	215	5.415	2.437	3.194	0.00140280579475951	0.0209650890046991	0.3773	0.5804	0.4043	0.4043	TRUE	NA
FBtr0345753	4672	107	162	5929	251	321	2672	147	213	3617	334	351	1222.38	1011	1434	1.68	0.749	3.192	0.00141214212653505	0.0210684834734587	0.0301	0.0694	0.0362	0.0362	TRUE	NA
FBtr0080156	533	530	747	877	1064	1068	305	727	984	535	1418	1166	855.8	672	1040	1.587	0.666	3.189	0.00142822030178212	0.0212719375887651	0.0225	0.0951	0.0301	0.0301	TRUE	NA
FBtr0085602	161	122	110	344	165	274	92	167	145	210	220	299	188.87	135	243	1.853	0.89	3.178	0.0014821603764983	0.0219813844432846	0.0251	0.3979	0.0506	0.0506	TRUE	NA
FBtr0070502	1196	1034	1028	1326	1198	1573	684	1418	1355	809	1596	1718	1263.21	1152	1374	1.192	0.253	3.176	0.00149368885197963	0.022095943917315	5e-04	0.0675	0.0037	0.0037	TRUE	NA
FBtr0075360	1863	950	1045	2042	1246	1421	1066	1303	1377	1246	1660	1552	1367.12	1249	1486	1.188	0.248	3.176	0.00149314684677727	0.022095943917315	3e-04	0.0631	0.0036	0.0036	TRUE	NA
FBtr0336772	4	0	0	125	2	59	2	0	0	76	3	64	24.27	1	48	78.509	6.295	3.17	0.0015233321928467	0.022515340790964	1.9724	3.0322	2.1587	2.1587	TRUE	NA
FBtr0331629	224	510	607	339	744	879	128	699	800	207	991	960	630.87	542	719	1.39	0.475	3.167	0.00153883069825838	0.0227251387693649	0.0057	0.1257	0.014	0.014	TRUE	NA
FBtr0085537	868	361	391	962	507	633	496	495	515	587	676	691	576.71	502	651	1.289	0.366	3.166	0.00154608944020041	0.0228130013420257	0	0.1366	0.0078	0.0078	TRUE	NA
FBtr0332149	665	408	315	1559	592	646	380	559	415	951	789	705	633.35	451	815	1.808	0.854	3.165	0.00154893704845239	0.0228320663654284	0.0409	0.1252	0.0507	0.0507	TRUE	NA
FBtr0303709	31	0	0	178	76	59	18	0	0	109	101	64	48.67	6	91	106.021	6.728	3.161	0.00157266169876203	0.0230877866576471	3.0928	1.517	2.652	2.652	TRUE	NA
FBtr0308805	419	87	79	930	144	145	240	119	104	567	192	158	230.1	154	306	1.822	0.865	3.161	0.00157139494141511	0.0230877866576471	0.0254	0.3283	0.0473	0.0473	TRUE	NA
FBtr0076983	401	146	208	617	290	324	229	200	274	376	386	354	303.37	234	372	1.587	0.667	3.159	0.00158119479837151	0.0231935189868871	0.0111	0.2512	0.0285	0.0285	TRUE	NA
FBtr0310643	75	0	0	198	59	84	43	0	0	121	79	92	55.67	14	97	101.117	6.66	3.158	0.00158884281049158	0.0232861016111239	3.1181	1.3274	2.6022	2.6022	TRUE	NA
FBtr0085307	33	5	16	100	41	61	19	7	21	61	55	67	38.18	16	61	3.893	1.961	3.157	0.00159154773905851	0.0232908377811101	0.0491	1.9313	0.2349	0.2349	TRUE	NA
FBtr0073691	228	238	290	300	378	437	130	326	382	183	504	477	333.79	279	388	1.39	0.475	3.15	0.00163082470184472	0.0237614977043028	7e-04	0.2292	0.013	0.013	TRUE	NA
FBtr0335215	331	284	344	432	412	555	189	389	453	264	549	606	408.43	344	473	1.378	0.463	3.15	0.00162993378455944	0.0237614977043028	0.0025	0.189	0.0129	0.0129	TRUE	NA
FBtr0082017	31	6	0	251	32	32	18	8	0	153	43	35	42.78	9	77	9.152	3.194	3.148	0.00164383298709933	0.0239310222499523	0.0057	1.7246	0.6258	0.6258	TRUE	NA
