Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0340308	7184	4039	4378	4483	3331	4169	4109	5538	5769	2735	4438	4553	4523.56	5139	3909	0.749	-0.417	-4.638	3.52206480085201e-06	0.000108246033897085	0.0037	0.0256	0.0056	0.0056	TRUE	NA
FBtr0332046	1221	386	355	317	46	143	698	529	468	193	61	156	351.04	565	137	0.237	-2.077	-4.633	3.59785144513615e-06	0.000110380562117857	0.1258	0.2184	0.1396	0.1396	TRUE	NA
FBtr0079946	35288	24129	31136	14130	17558	22231	20182	33083	41030	8620	23393	24277	25097.6	31432	18763	0.561	-0.833	-4.63	3.65419412326438e-06	0.000111912103325141	0.0262	0.0123	0.0233	0.0233	TRUE	NA
FBtr0303749	3028	1770	1534	516	759	883	1732	2427	2021	315	1011	964	1411.73	2060	763	0.331	-1.594	-4.626	3.72583812720513e-06	0.000113906061762591	0.0899	0.0614	0.0846	0.0846	TRUE	NA
FBtr0072366	4694	1574	1609	2602	1235	1366	2685	2158	2120	1587	1645	1492	1947.93	2321	1575	0.681	-0.554	-4.625	3.75183110424499e-06	0.000114499840319743	0.0063	0.0471	0.0098	0.0098	TRUE	NA
FBtr0113220	399	228	238	243	136	171	228	313	314	148	181	187	228.44	285	172	0.609	-0.714	-4.624	3.77178745265854e-06	0.000114907636625923	0	0.3306	0.0125	0.0125	TRUE	NA
FBtr0082025	2380	1032	1451	1258	611	887	1361	1415	1912	767	814	969	1206.4	1563	850	0.545	-0.875	-4.622	3.79491480406927e-06	0.00011520938218765	0.0193	0.0702	0.0249	0.0249	TRUE	NA
FBtr0113452	493	146	135	187	79	84	282	200	178	114	105	92	161.85	220	104	0.474	-1.077	-4.622	3.79407182701418e-06	0.00011520938218765	0.007	0.4627	0.0316	0.0316	TRUE	NA
FBtr0071048	840	354	292	442	192	225	480	485	385	270	256	246	353.62	450	257	0.571	-0.809	-4.599	4.24354544846164e-06	0.000128605257365031	0.0064	0.2169	0.0191	0.0191	TRUE	NA
FBtr0087295	1532	604	713	706	192	378	876	828	940	431	256	413	623.87	881	367	0.414	-1.273	-4.596	4.30402875699762e-06	0.000130211814443473	0.043	0.127	0.0533	0.0533	TRUE	NA
