Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031906	3	2	2	5	6	4	2	3	3	3	8	5	3.89	3	5	2.159	1.111	1.012	0.311449635490978	NA	0	0.8229	0.5419	0.5419	TRUE	0.21
FBgn0031907	10	7	6	19	4	8	5	11	9	10	6	10	8.27	8	9	1.091	0.126	0.171	0.86384516528256	0.969784331632437	0	0.3938	0.2607	0.2607	TRUE	0.6479
FBgn0031908	1	0	1	4	2	0	1	0	1	2	3	0	1.13	1	2	2.538	1.343	0.654	0.512929692631986	NA	0	2.8064	1.9818	1.9818	TRUE	0.4276
FBgn0031909	498	178	192	550	215	229	251	278	274	280	301	281	277.41	268	287	1.077	0.107	0.685	0.493392714604908	0.848567775456999	0	0.0242	0.0137	0.0137	TRUE	0.0403
FBgn0031910	7	2	2	13	3	1	4	3	3	7	4	1	3.59	3	4	1.312	0.392	0.356	0.721999978354145	NA	0	0.8898	0.5873	0.5873	TRUE	0.2195
FBgn0031913	1995	712	947	1335	513	586	1005	1113	1349	681	718	718	930.57	1156	706	0.611	-0.71	-4.884	1.03908717939136e-06	3.85631229451617e-05	0.0104	0.0162	0.014	0.014	TRUE	0.2557
FBgn0031914	1082	279	305	758	215	277	545	436	435	387	301	340	407.06	472	343	0.725	-0.463	-2.722	0.00648987211063684	0.0651694373048955	0.0149	0.0206	0.0182	0.0182	TRUE	0.232
FBgn0031918	8	1	5	9	1	3	4	2	7	5	1	4	3.73	4	3	0.794	-0.332	-0.305	0.760471881954608	NA	0	0.8573	0.5801	0.5801	TRUE	0.1513
FBgn0031920	32	17	12	30	6	4	16	27	17	15	8	5	14.73	20	9	0.514	-0.961	-1.581	0.113793600294657	0.460606858626904	0.1132	0.2267	0.1883	0.1883	TRUE	1.5322
FBgn0031925	0	3	0	2	2	2	0	5	0	1	3	2	1.83	2	2	1.47	0.556	0.309	0.757172260769419	NA	1.5312	1.7378	1.6811	1.6811	TRUE	1.4491
